arrival_date,daily_demand,avg_price,month,day_of_week,is_weekend
2017-03-02,178,62.01808988764044,3,3,0
2017-03-03,93,89.59354838709679,3,4,0
2017-03-04,58,88.39241379310346,3,5,1
2017-03-05,126,75.77944444444444,3,6,1
2017-03-06,122,79.92016393442623,3,0,0
2017-03-07,92,78.13989130434783,3,1,0
2017-03-08,68,79.4525,3,2,0
2017-03-09,109,78.66541284403671,3,3,0
2017-03-10,128,87.9415625,3,4,0
2017-03-11,102,77.98186274509804,3,5,1
2017-03-12,80,72.40075,3,6,1
2017-03-13,132,87.69931818181817,3,0,0
2017-03-14,104,81.40086538461539,3,1,0
2017-03-15,105,74.90733333333334,3,2,0
2017-03-16,119,78.02436974789916,3,3,0
2017-03-17,94,94.80882978723405,3,4,0
2017-03-18,89,89.43404494382023,3,5,1
2017-03-19,119,75.350756302521,3,6,1
2017-03-20,133,85.53541353383459,3,0,0
2017-03-21,68,74.02926470588235,3,1,0
2017-03-22,61,85.1960655737705,3,2,0
2017-03-23,89,90.24157303370787,3,3,0
2017-03-24,127,93.45070866141732,3,4,0
2017-03-25,91,82.59505494505494,3,5,1
2017-03-26,93,85.14516129032258,3,6,1
2017-03-27,113,86.09141592920354,3,0,0
2017-03-28,67,79.68522388059701,3,1,0
2017-03-29,128,78.63445312500001,3,2,0
2017-03-30,118,89.96372881355931,3,3,0
2017-03-31,127,96.24417322834645,3,4,0
2017-04-01,84,105.36428571428571,4,5,1
2017-04-02,75,104.98226666666666,4,6,1
2017-04-03,139,100.00985611510792,4,0,0
2017-04-04,59,111.33237288135592,4,1,0
2017-04-05,155,84.25716129032259,4,2,0
2017-04-06,90,113.45755555555556,4,3,0
2017-04-07,80,123.828875,4,4,0
2017-04-08,109,105.8845871559633,4,5,1
2017-04-09,139,111.09726618705037,4,6,1
2017-04-10,116,116.0356896551724,4,0,0
2017-04-11,97,115.64103092783506,4,1,0
2017-04-12,85,123.00894117647059,4,2,0
2017-04-13,126,122.3781746031746,4,3,0
2017-04-14,118,121.91084745762711,4,4,0
2017-04-15,99,119.86707070707071,4,5,1
2017-04-16,85,114.58458823529412,4,6,1
2017-04-17,116,108.4630172413793,4,0,0
2017-04-18,83,102.03036144578314,4,1,0
2017-04-19,114,114.19429824561404,4,2,0
2017-04-20,95,105.88157894736842,4,3,0
2017-04-21,96,115.78958333333333,4,4,0
2017-04-22,101,100.50099009900991,4,5,1
2017-04-23,107,94.60859813084113,4,6,1
2017-04-24,96,110.734375,4,0,0
2017-04-25,72,108.19319444444444,4,1,0
2017-04-26,72,112.55083333333333,4,2,0
2017-04-27,101,111.10960396039604,4,3,0
2017-04-28,160,121.78637499999999,4,4,0
2017-04-29,166,109.95210843373494,4,5,1
2017-04-30,97,104.30195876288661,4,6,1
2017-05-01,117,114.0902564102564,5,0,0
2017-05-02,130,103.67884615384615,5,1,0
2017-05-03,88,101.94602272727273,5,2,0
2017-05-04,106,109.89122641509434,5,3,0
2017-05-05,134,116.4194776119403,5,4,0
2017-05-06,106,117.89066037735849,5,5,1
2017-05-07,87,102.42494252873563,5,6,1
2017-05-08,130,103.57076923076923,5,0,0
2017-05-09,138,109.82934782608696,5,1,0
2017-05-10,78,119.59461538461538,5,2,0
2017-05-11,126,124.96666666666665,5,3,0
2017-05-12,96,130.67322916666666,5,4,0
2017-05-13,105,120.88780952380952,5,5,1
2017-05-14,127,114.7523622047244,5,6,1
2017-05-15,117,108.27418803418803,5,0,0
2017-05-16,92,105.91684782608696,5,1,0
2017-05-17,109,119.97073394495412,5,2,0
2017-05-18,117,117.36470085470086,5,3,0
2017-05-19,86,136.14581395348839,5,4,0
2017-05-20,106,131.8220754716981,5,5,1
2017-05-21,101,125.47643564356436,5,6,1
2017-05-22,126,120.97761904761904,5,0,0
2017-05-23,111,113.20603603603604,5,1,0
2017-05-24,151,111.68960264900663,5,2,0
2017-05-25,186,103.2239247311828,5,3,0
2017-05-26,98,128.80530612244897,5,4,0
2017-05-27,71,123.6638028169014,5,5,1
2017-05-28,134,113.84649253731344,5,6,1
2017-05-29,110,114.53454545454545,5,0,0
2017-05-30,90,121.58944444444444,5,1,0
2017-05-31,93,114.90322580645162,5,2,0
2017-06-01,127,117.63251968503937,6,3,0
2017-06-02,131,130.26496183206106,6,4,0
2017-06-03,117,124.00794871794872,6,5,1
2017-06-04,93,118.57602150537635,6,6,1
2017-06-05,110,134.17027272727273,6,0,0
2017-06-06,92,121.55608695652174,6,1,0
2017-06-07,84,126.3552380952381,6,2,0
2017-06-08,117,133.82478632478632,6,3,0
2017-06-09,121,131.38256198347108,6,4,0
2017-06-10,95,132.17536842105264,6,5,1
2017-06-11,130,115.42238461538462,6,6,1
2017-06-12,104,120.52557692307693,6,0,0
2017-06-13,83,121.32457831325301,6,1,0
2017-06-14,87,127.0596551724138,6,2,0
2017-06-15,118,132.70593220338984,6,3,0
2017-06-16,92,117.54369565217392,6,4,0
2017-06-17,105,131.4135238095238,6,5,1
2017-06-18,89,120.86393258426966,6,6,1
2017-06-19,108,131.24324074074073,6,0,0
2017-06-20,102,131.32637254901962,6,1,0
2017-06-21,79,132.52443037974683,6,2,0
2017-06-22,106,120.81981132075471,6,3,0
2017-06-23,102,121.36039215686274,6,4,0
2017-06-24,91,136.0314285714286,6,5,1
2017-06-25,130,118.95184615384615,6,6,1
2017-06-26,100,119.463,6,0,0
2017-06-27,109,116.73678899082569,6,1,0
2017-06-28,110,120.88745454545456,6,2,0
2017-06-29,91,132.219010989011,6,3,0
2017-06-30,115,132.68982608695651,6,4,0
2017-07-01,110,129.8651818181818,7,5,1
2017-07-02,90,131.01633333333334,7,6,1
2017-07-03,107,134.7192523364486,7,0,0
2017-07-04,145,121.26468965517242,7,1,0
2017-07-05,69,129.23072463768116,7,2,0
2017-07-06,131,122.82198473282443,7,3,0
2017-07-07,98,123.5215306122449,7,4,0
2017-07-08,88,138.35477272727272,7,5,1
2017-07-09,130,132.7643846153846,7,6,1
2017-07-10,116,138.8531896551724,7,0,0
2017-07-11,110,141.387,7,1,0
2017-07-12,104,130.63721153846154,7,2,0
2017-07-13,142,126.46788732394366,7,3,0
2017-07-14,79,156.0546835443038,7,4,0
2017-07-15,159,137.08389937106918,7,5,1
2017-07-16,96,134.33614583333335,7,6,1
2017-07-17,108,140.72453703703704,7,0,0
2017-07-18,95,130.72305263157895,7,1,0
2017-07-19,68,142.28573529411764,7,2,0
2017-07-20,84,150.15190476190477,7,3,0
2017-07-21,91,146.38483516483518,7,4,0
2017-07-22,120,134.57316666666668,7,5,1
2017-07-23,88,150.94681818181817,7,6,1
2017-07-24,129,139.16589147286822,7,0,0
2017-07-25,86,147.31244186046513,7,1,0
2017-07-26,78,139.9148717948718,7,2,0
2017-07-27,94,145.3508510638298,7,3,0
2017-07-28,80,147.51712500000002,7,4,0
2017-07-29,97,144.2881443298969,7,5,1
2017-07-30,89,147.34865168539326,7,6,1
2017-07-31,97,144.65134020618558,7,0,0
2017-08-01,91,152.7763736263736,8,1,0
2017-08-02,92,150.27097826086955,8,2,0
2017-08-03,101,150.84465346534654,8,3,0
2017-08-04,93,151.55322580645162,8,4,0
2017-08-05,79,164.59151898734177,8,5,1
2017-08-06,82,156.3301219512195,8,6,1
2017-08-07,116,156.0241379310345,8,0,0
2017-08-08,75,161.8956,8,1,0
2017-08-09,84,150.87869047619046,8,2,0
2017-08-10,82,160.28731707317073,8,3,0
2017-08-11,70,164.10142857142858,8,4,0
2017-08-12,111,153.59207207207209,8,5,1
2017-08-13,86,155.0531395348837,8,6,1
2017-08-14,94,163.29978723404255,8,0,0
2017-08-15,91,145.9310989010989,8,1,0
2017-08-16,86,150.94790697674418,8,2,0
2017-08-17,96,157.4278125,8,3,0
2017-08-18,83,148.66180722891568,8,4,0
2017-08-19,93,161.014623655914,8,5,1
2017-08-20,101,139.3117821782178,8,6,1
2017-08-21,88,150.40875,8,0,0
2017-08-22,59,150.78898305084743,8,1,0
2017-08-23,80,152.37462499999998,8,2,0
2017-08-24,87,140.0728735632184,8,3,0
2017-08-25,132,141.15348484848485,8,4,0
2017-08-26,88,143.91295454545454,8,5,1
2017-08-27,116,134.39327586206895,8,6,1
2017-08-28,143,136.0009090909091,8,0,0
2017-08-29,77,135.20805194805195,8,1,0
2017-08-30,58,139.54224137931035,8,2,0
2017-08-31,86,142.23755813953488,8,3,0
